lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,co2_tco2,lagging_current_power_factor,leading_current_power_factor,nsm,mixed_type_col,usage_kwh
32.0,0.0,0.02,81.12,100.0,42300,942.0,44.39
20.77,0.0,0.02,91.45,100.0,35100,424.0,46.94
5.76,0.0,0.0,45.22,100.0,22500,712.0,2.92
0.18,5.4,0.01,100.0,98.46,64800,276.0,30.42
4.5,0.0,0.0,54.83,100.0,27000,68.0,2.95
46.66,0.0,0.05,92.09,100.0,50400,491.0,110.2
26.64,0.0,0.02,94.01,100.0,55800,796.0,52.92
4.07,0.0,0.0,59.21,100.0,3600,326.0,2.99
0.0,5.4,0.0,100.0,30.15,46800,908.0,8.24
11.34,1.69,0.02,95.97,99.9,80100,287.0,38.74
23.65,0.0,0.02,91.49,100.0,36000,585.0,53.6
3.96,0.0,0.0,57.32,100.0,2700,574.0,3.13
4.39,0.0,0.0,63.41,100.0,0,870.0,3.6
26.21,0.0,0.02,88.52,100.0,56700,676.0,49.86
3.06,0.0,0.0,70.24,100.0,19800,57.0,3.02
5.98,0.0,0.0,60.47,100.0,0,412.0,4.54
26.78,0.0,0.04,95.01,100.0,54900,748.0,81.58
0.0,5.4,0.0,100.0,16.12,75600,971.0,2.84
4.82,0.0,0.0,53.09,100.0,3600,642.0,3.02
5.0,0.0,0.0,54.38,100.0,25200,718.0,3.24
44.86,0.0,0.03,79.23,100.0,41400,629.0,58.25
0.0,5.4,0.0,100.0,15.38,73800,325.0,4.18
3.13,0.11,0.0,77.02,99.96,0,33.0,3.35
1.73,5.18,0.0,94.12,68.12,31500,678.0,4.82
0.0,5.4,0.0,100.0,17.9,34200,248.0,3.02
0.0,5.4,0.0,100.0,17.08,36900,236.0,3.02
11.74,0.04,0.04,99.24,100.0,71100,812.0,94.82
31.36,0.0,0.05,95.27,100.0,49500,943.0,98.32
0.0,5.4,0.0,100.0,23.59,79200,663.0,2.77
3.53,0.0,0.0,72.07,100.0,3600,846.0,3.67
7.09,0.0,0.0,44.87,100.0,1800,893.0,3.56
0.0,5.4,0.0,100.0,20.04,60300,420.0,3.71
5.33,0.0,0.0,48.05,100.0,7200,918.0,2.92
4.0,0.0,0.0,75.25,100.0,0,968.0,4.57
19.8,0.0,0.03,94.7,100.0,49500,103.0,58.39
4.36,0.0,0.0,76.99,100.0,12600,906.0,5.26
18.86,0.0,0.02,92.92,100.0,33300,225.0,47.41
3.24,0.11,0.0,77.71,99.96,22500,918.0,4.0
5.47,0.0,0.0027412974802695,73.56,100.0,7200,345.0,5.94
37.26,0.0,0.03,86.34,100.0,900,594.0,63.76
0.0,5.4,0.0,100.0,24.53,44100,519.0,3.17
1.15,5.4,0.0,99.08,46.94,44100,416.0,8.42
40.86,0.0,0.03,80.52,100.0,42300,996.0,55.48
4.79,0.0,0.0,53.84,100.0,14400,731.0,3.06
4.28,0.0,0.0,66.59,100.0,81900,129.0,3.82
25.42,0.0,0.02,91.1,100.0,81900,272.0,33.55
4.75,0.0,0.0,69.33,100.0,10800,491.0,4.57
54.885,0.0,0.05,94.34,100.0,59400,164.0,99.76
40.86,0.0,0.05,93.53,100.0,71100,751.0,108.0
0.04,5.4,0.0,100.0,25.21,79200,436.0,4.39
4.75,0.0,0.0,66.68,100.0,23400,799.0,4.25
22.28,0.0,0.02,92.45,100.0,54000,450.0,54.04
7.85,0.0,0.0,50.88,100.0,85500,1.0,4.64
7.31,0.0,0.0,44.87,100.0,23400,52.0,3.67
0.0,5.4,0.0,100.0,23.78,45900,539.0,4.75
3.67,0.0,0.0,57.66,99.99,20700,841.0,2.59
4.54,0.0,0.0,63.28,100.0,0,795.0,3.71
4.0,0.0,0.0,68.0,100.0,81000,14.0,3.71
1.08,1.08,0.02,99.96,99.96,58500,39.0,37.94
53.93,0.0,0.05,89.54,100.0,34200,207.0,108.47
3.6,0.0,0.0,69.29,100.0,16200,238.0,3.46
0.14,5.4,0.0062625263985283,99.99,55.57,76500,555.0,13.57
26.89,0.0,0.02,87.11,100.0,48600,228.0,47.7
0.0,5.4,0.0,100.0,42.63,76500,619.0,8.6
0.0,5.4,0.01,100.0,91.99,63000,66.0,26.93
0.0,5.4,0.0,100.0,34.1,66600,423.0,5.47
4.57,3.06,0.01,97.88,99.03,40500,663.0,21.82
0.0,5.4,0.0,100.0,39.77,44100,553.0,125.19
20.12,0.0,0.02,92.51,100.0,38700,239.0,49.0
2.63,0.0,0.0013291139298276,73.84,100.0,18900,353.0,2.88
4.93,0.0,0.0,57.45,100.0,82800,549.0,3.46
5.36,0.0,0.0,45.52,100.0,9000,468.0,2.74
25.31,0.0,0.02,89.06,100.0,55800,222.0,49.57
4.25,0.0,0.0,64.63,100.0,6300,737.0,3.6
28.66,0.0,0.05,96.3,100.0,61200,205.0,102.35
4.36,0.0,0.0,60.47,100.0,5400,706.0,3.31
54.885,0.0,0.03,77.18,100.0,30600,990.0,73.19
43.96,0.0,0.04,90.08,100.0,81900,866.0,91.19
0.0,5.4,0.0,100.0,27.11,76500,441.0,5.69
54.885,0.0,0.04,82.21,100.0,31500,519.0,88.99
54.885,0.0,0.05,87.25,100.0,54000,617.0,115.7
0.4,2.38,0.01,99.99,99.63,36000,999.0,27.68
6.01,0.0,0.0,46.65,100.0,16200,611.0,3.17
0.0,5.4,0.0,100.0,20.59,45000,54.0,5.18
0.0,5.4,0.0,100.0,34.97,76500,84.0,7.7
27.18,0.0,0.02,95.08,100.0,71100,499.0,51.37
5.0,0.0,0.0,48.46,100.0,19800,218.0,2.77
0.0,5.4,0.0,100.0,14.71,77400,847.0,3.71
31.57,0.0,0.03,86.98,100.0,62100,257.0,55.66
0.0,5.4,0.0,100.0,19.07,78300,826.0,3.35
3.56,0.0,0.0,62.36,100.0,27000,650.0,2.84
0.0,5.4,0.0,100.0,18.7,50400,484.0,3.2
22.39,0.0,0.02,91.92,100.0,65700,503.0,52.27
5.15,0.0,0.02,98.79,100.0,36000,794.0,32.76
48.02,0.0,0.05,93.98,100.0,36000,669.0,125.19
0.0,5.4,0.0,100.0,16.38,79200,936.0,3.28
21.38,0.0,0.02,88.75,100.0,36900,285.0,41.18
37.69,0.0,0.04,92.4,100.0,38700,982.0,91.08
3.17,0.0,0.0,89.72,100.0,28800,328.0,6.44
4.0,0.0,0.0,57.89,100.0,15300,72.0,76.67999999999999
26.42,0.0,0.04,95.67,100.0,74700,420.0,86.83
49.21,0.0,0.0305373155335754,80.24,100.0,29700,47.0,66.17
4.75,0.0,0.0,51.85,100.0,17100,675.0,2.88
7.49,0.0,0.0,43.32,100.0,17100,968.0,3.6
22.03,0.0,0.04,96.66,100.0,35100,717.0,83.12
54.885,0.0,0.05,84.65,100.0,31500,392.0,117.29
42.48,0.0,0.05,92.82,100.0,61200,752.0,105.98
3.35,0.0,0.0,75.77,100.0,9900,167.0,3.89
26.57,0.0,0.04,95.76,100.0,71100,998.0,88.34
4.5,0.0,0.0,63.2,100.0,7200,447.0,3.67
4.68,0.0,0.0,70.18,100.0,3600,905.0,4.61
0.0,5.4,0.0,100.0,23.05,54000,126.0,3.53
21.31,0.0,0.01,79.32,100.0,31500,28.0,27.76
0.0,5.4,0.0,100.0,18.52,70200,311.0,4.03
0.79,2.09,0.01,99.96,99.7,53100,553.0,26.78
5.51,0.0,0.0,55.85,100.0,27000,379.0,3.71
54.885,0.0,0.02,95.08,100.0,68400,211.0,47.66
0.0,4.18,0.0,100.0,57.27,66600,712.0,2.92
0.0,5.4,0.0,100.0,25.33,77400,154.0,5.29
0.0,5.4,0.0,100.0,18.3,74700,848.0,4.1
1.8,2.23,0.02,99.86,99.79,63900,861.0,34.13
4.18,0.0,0.0,47.3,100.0,9000,633.0,3.13
40.46,0.0,0.04,91.5,100.0,51300,631.0,91.76
5.15,0.0,0.0,66.94,100.0,24300,263.0,4.64
26.86,0.0,0.03,91.09,100.0,38700,862.0,59.29
30.85,0.0,0.03,91.19,100.0,71100,181.0,68.54
14.0,5.4,0.0,100.0,19.83,67500,923.0,3.67
22.1,0.0,0.02,92.1,100.0,38700,918.0,52.24
41.0,0.0,0.05,93.64,100.0,51300,972.0,109.4
4.07,0.0,0.0,62.28,100.0,13500,748.0,3.24
32.98,0.0,0.04,93.98,100.0,41400,362.0,90.68
9.43,0.11,0.0208827796266327,97.9,100.0,54900,601.0,45.25
5.08,0.0,0.0,75.62,100.0,9900,847.0,5.87
3.74,0.0,0.0,63.82,100.0,10800,687.0,3.1
54.885,0.0,0.05,86.44,100.0,30600,468.0,101.48
0.0,5.4,0.0,100.0,22.57,45900,534.0,3.82
2.77,0.65,0.02,95.08,99.98,72000,531.0,36.65
25.49,0.0,0.02,89.71,100.0,52200,921.0,51.77
35.82,0.0,0.04,93.03,100.0,71100,108.0,90.83
0.0,5.4,0.01,100.0,69.2,51300,916.0,11.56
0.0,5.4,0.0,100.0,18.57,32400,904.0,2.81
0.0,5.4,0.0,100.0,18.73,69300,575.0,3.2
4.5,0.0,0.0,64.72,100.0,4500,325.0,3.82
29.38,0.29,0.03,91.45,100.0,43200,420.0,66.42
2.09,1.84,0.02,99.8,99.84,63900,105.0,32.94
41.36,0.0,0.05,93.3,100.0,33300,443.0,107.24
54.885,0.0,0.05,87.55,100.0,61200,856.0,118.76
0.0,5.4,0.0,100.0,20.22,77400,608.0,4.46
5.44,0.0,0.0,67.67,100.0,20700,56.0,5.0
0.0,5.4,0.01,100.0,90.8,64800,846.0,28.33
54.885,0.0,0.05,90.9,100.0,48600,117.0,121.25
5.04,0.0,0.0,60.7,100.0,3600,467.0,3.85
33.19,0.0,0.03,88.1,100.0,34200,214.0,61.81
5.11,0.0,0.05,47.26,99.99,85500,330.0,2.74
4.72,0.0,0.0,55.75,100.0,7200,315.0,3.17
4.75,0.0,0.0,57.98,100.0,11700,896.0,3.38
0.0,5.4,0.0,100.0,17.87,53100,253.0,3.06
5.69,0.0,0.0,44.66,100.0,85500,804.0,2.84
54.885,0.0,0.05,91.14,100.0,38700,756.0,125.19
4.36,0.0,0.0,52.08,100.0,26100,167.0,2.66
5.9,0.0,0.0,67.52,100.0,10800,205.0,5.4
4.64,0.0,0.0,66.58,100.0,15300,467.0,4.14
6.41,0.0,0.0,49.38,100.0,0,615.0,3.64
5.69,0.0,0.0,48.2,100.0,9000,851.0,3.13
0.0,5.4,0.0,100.0,25.01,44100,561.0,4.5
4.32,0.0,0.0,57.8,100.0,6300,656.0,3.06
3.38,0.0,0.0,62.97,100.0,18000,237.0,2.74
32.58,0.0,0.04,93.19,100.0,37800,15.0,83.7
0.0,5.4,0.0,100.0,15.7,39600,711.0,2.77
21.34,5.4,0.0,88.62,52.72,80100,508.0,3.71
0.04,5.4,0.01,100.0,97.12,63900,430.0,29.05
5.62,0.0,0.0,46.97,100.0,18000,932.0,2.99
5.65,0.0,0.0,41.67,100.0,27000,175.0,2.59
19.22,0.0,0.03,94.6,100.0,60300,563.0,56.09
0.0,5.4,0.0,100.0,17.59,45000,10.0,4.72
34.92,0.0,0.03,86.51,100.0,38700,758.0,60.23
4.64,0.0,0.0,63.16,100.0,82800,421.0,3.78
0.0,5.4,0.0,100.0,19.31,62100,454.0,3.6
4.03,0.0,0.0,66.21,100.0,900,239.0,3.56
22.9,0.0,0.03,92.65,100.0,62100,209.0,56.38
5.87,0.22,0.01,98.43,100.0,45900,630.0,32.69
3.82,0.0,0.0,74.06,100.0,5400,279.0,4.21
0.0,5.4,0.0,100.0,28.61,45000,639.0,4.75
4.64,0.0,0.0,48.31,100.0,12600,870.0,2.56
21.31,4.86,0.02,89.93,99.39,47700,730.0,43.81
5.04,0.0,0.0,63.84,100.0,28800,747.0,4.18
24.44,0.0,0.02,90.23,100.0,69300,212.0,51.16
28.4,0.0,0.02,85.49,100.0,65700,397.0,46.12
31.93,0.0,0.04,92.36,100.0,69300,438.0,76.9
7.81,0.0,0.0,74.18,100.0,28800,748.0,8.64
40.5,0.0,0.03,86.27,100.0,58500,788.0,69.08
0.0,5.4,0.0,100.0,25.03,75600,887.0,2.81
2.92,0.0,0.0,82.61,100.0,0,172.0,4.28
0.04,5.4,0.01,100.0,96.0,52200,221.0,26.28
3.74,0.04,0.01,99.31,100.0,37800,920.0,31.72
25.92,0.0,0.03,93.31,100.0,57600,89.0,67.25
0.0,5.4,0.0,100.0,18.61,75600,440.0,3.17
29.38,0.0,0.03,90.36,100.0,54000,310.0,61.99
31.18,0.0,0.03,87.89,100.0,63000,741.0,57.46
54.885,0.0,0.05,90.87,100.0,39600,938.0,125.19
48.24,0.0,0.03,80.76,100.0,41400,542.0,66.06
0.0,5.4,0.01,100.0,95.09,76500,68.0,28.33
0.0,5.4,0.0,100.0,28.98,76500,537.0,4.72
0.0,5.4,0.0,100.0,27.13,46800,265.0,4.75
28.19,0.0,0.02,86.21,100.0,63000,131.0,47.95
37.51,0.0,0.03,87.42,100.0,72900,656.0,67.54
2.02,0.25,0.0013106540141356,81.49,99.61,11700,131.0,2.84
0.0,5.4,0.0,100.0,25.19,79200,231.0,4.0
0.0,5.4,0.0,100.0,39.69,67500,91.0,8.39
44.24,0.0,0.0326279009857002,84.77,100.0,57600,106.0,70.7
4.5,0.0,0.0,50.46,100.0,19800,287.0,2.63
5.62,0.0,0.0,44.72,100.0,16200,737.0,2.81
4.82,0.0,0.0,47.9,100.0,16200,807.0,2.63
0.0,5.4,0.0,100.0,24.45,67500,912.0,2.95
3.53,0.07,0.0,76.63,99.99,3600,205.0,4.21
46.12,0.0,0.03,77.5,100.0,41400,289.0,56.56
20.74,0.0,0.02,92.51,100.0,52200,127.0,50.54
4.82,0.0,0.0,55.79,100.0,27900,797.0,3.24
0.0,5.4,0.0,100.0,16.31,72900,462.0,3.35
5.29,0.0,0.0,54.74,100.0,27900,954.0,3.46
29.63,0.0,0.02,80.83,100.0,18900,368.0,40.68
20.52,0.04,0.02,92.31,100.0,65700,565.0,49.25
6.19,5.4,0.01,94.28,71.16,44100,897.0,17.5
5.08,5.4,0.0,82.89,99.99,83700,530.0,4.86
0.0,5.4,0.0,100.0,28.86,46800,925.0,4.97
5.98,0.0,0.0,48.87,100.0,900,674.0,3.35
35.57,0.0,0.03,89.4,100.0,36900,848.0,70.96
31.68,0.0,0.03,89.06,100.0,41400,689.0,62.03
30.6,0.0,0.04,92.86,100.0,51300,674.0,76.57
2.09,3.74,0.0,89.74,75.07,44100,660.0,4.25
54.885,0.0,0.04,82.31,100.0,40500,214.0,81.4
51.98,0.0,0.04,86.13,100.0,43200,682.0,88.13
2.84,0.4,0.0,82.9,99.55,0,215.0,4.21
42.77,0.0,0.03,79.33,100.0,66600,422.0,55.73
48.92,0.0,0.03,79.59,100.0,31500,455.0,64.3
20.88,0.0,0.02,90.29,100.0,53100,630.0,43.85
0.0,5.4,0.01,100.0,97.93,55800,907.0,31.86
38.38,0.0,0.03,84.51,100.0,36000,985.0,60.66
2.59,0.07,0.0,89.71,99.99,83700,212.0,5.26
5.62,0.0,0.0,44.21,100.0,28800,575.0,2.77
47.2,0.0,0.03,79.92,100.0,66600,987.0,62.75
3.06,0.29,0.0,79.93,99.75,84600,87.0,4.07
0.0,5.4,0.0,100.0,28.3,44100,691.0,6.34
16.42,0.0,0.02,92.92,100.0,54900,949.0,41.29
4.64,0.0,0.0,55.05,100.0,9900,533.0,3.13
0.0,5.4,0.0,100.0,32.78,61200,187.0,5.87
54.885,0.0,0.05,89.44,100.0,70200,663.0,125.19
5.76,0.0,0.0,46.44,100.0,10800,88.0,3.02
5.29,0.0,0.0,73.65,100.0,9900,825.0,5.76
4.39,0.0,0.0,50.81,100.0,29700,885.0,2.59
0.0,5.4,0.0,100.0,26.46,48600,961.0,5.0
5.0,0.04,0.0,46.55,100.0,27900,207.0,2.63
0.0,5.4,0.0,100.0,23.6,79200,664.0,3.89
5.62,0.0,0.0,44.21,100.0,900,704.0,2.77
13.64,0.0,0.02,95.35,100.0,41400,630.0,43.13
5.0,0.04,0.0,48.06,100.0,18000,817.0,2.74
39.02,0.0,0.05,94.67,100.0,35100,557.0,114.7
4.79,0.0,0.0,58.56,100.0,9900,327.0,3.46
3.28,0.0,0.0,72.17,100.0,23400,597.0,3.42
2.92,0.11,0.0,77.66,99.95,4500,818.0,3.6
54.885,0.0,0.0,92.33,100.0,58500,731.0,125.19
17.57,0.0,0.03,95.86,100.0,38700,362.0,59.18
0.25,2.63,0.01,100.0,99.61,63900,307.0,29.77
1.51,1.98,0.01,99.82,99.7,74700,846.0,25.31
5.58,0.0,0.0,47.23,100.0,14400,313.0,2.99
5.22,0.0,0.0,46.87,100.0,19800,123.0,2.77
5.62,0.0,0.0,46.97,100.0,21600,666.0,2.99
0.0,5.4,0.0,100.0,27.42,45900,145.0,5.44
4.68,0.0,0.0,65.62,100.0,82800,76.0,4.07
5.58,0.0,0.0,44.46,100.0,14400,588.0,2.77
6.01,0.0,0.02,98.86,100.0,54900,649.0,39.38
54.885,0.0,0.05,81.87,100.0,30600,182.0,105.73
2.74,0.0,0.0,88.4,100.0,9000,226.0,5.18
5.8,0.0,0.0,63.12,100.0,14400,142.0,4.72
4.39,0.0,0.0,54.85,100.0,16200,535.0,2.88
4.54,0.0,0.0,51.67,100.0,1800,855.0,2.74
7.52,0.0,0.0,54.59,100.0,4500,202.0,4.9
0.0,5.4,0.01,100.0,94.01,48600,883.0,27.9
0.0,5.4,0.0,100.0,23.88,46800,285.0,5.87
24.95,0.0,0.01,70.61,100.0,29700,506.0,24.88
4.57,0.0,0.0,61.13,100.0,8100,945.0,3.53
5.0,0.0,0.0,46.97,100.0,26100,231.0,2.66
4.75,0.0,0.0,48.44,100.0,19800,818.0,2.63
15.16,0.0,0.02,95.62,100.0,37800,168.0,49.54
45.14,0.0,0.03,81.65,100.0,40500,983.0,63.83
4.82,0.0,0.0,52.71,100.0,26100,239.0,2.99
0.0,5.4,0.0,100.0,26.06,64800,674.0,3.42
5.76,0.0,0.0,46.07,100.0,2700,994.0,2.99
34.6,0.0,0.03,89.02,100.0,67500,253.0,67.61
17.5,0.0,0.02,95.2,100.0,61200,545.0,125.19
25.27,0.0,0.03,91.29,100.0,40500,648.0,56.52
0.0,5.4,0.0,100.0,18.67,69300,168.0,3.31
4.43,0.0,0.0,53.97,100.0,17100,766.0,2.84
54.885,0.0,0.05,89.87,100.0,32400,11.0,125.19
30.96,0.04,0.04,94.29,100.0,74700,641.0,87.66
20.09,0.0,0.02,92.94,100.0,36000,156.0,50.58
54.885,0.0,0.05,86.45,100.0,43200,663.0,125.19
4.46,0.04,0.0,82.82,100.0,27900,404.0,6.59
0.0,5.4,0.0,100.0,22.91,78300,56.0,6.26
11.77,0.22,0.02,97.66,100.0,67500,441.0,53.5
20.2,0.0,0.02,88.72,100.0,66600,514.0,38.84
25.6,0.07,0.02,81.16,100.0,29700,313.0,35.57
2.74,0.0,0.0,79.715,100.0,9000,95.0,3.38
0.0,5.08,0.0,100.0,55.85,41400,284.0,3.42
3.96,0.0,0.0,61.14,100.0,5400,606.0,3.06
0.0,5.4,0.0,100.0,21.5,59400,507.0,3.28
3.28,0.07,0.001809071737821,76.69,99.98,13500,8.0,3.92
0.0,0.04,0.0,100.0,35.23,43200,39.0,3.2
28.58,0.0,0.04,90.27,100.0,80100,17.0,92.38
24.66,0.0,0.0243578587556613,90.6,100.0,72000,481.0,52.78
3.74,0.0,0.0,68.22,100.0,0,165.0,3.49
5.33,0.0,0.0,48.42,100.0,14400,853.0,2.95
0.0,5.4,0.0,100.0,29.87,45900,779.0,4.97
0.0,5.4,0.0,100.0,54.51,65700,922.0,4.61
48.49,0.0,0.03,82.81,100.0,66600,190.0,71.64
4.57,0.0,0.0,58.31,100.0,6300,438.0,3.28
5.08,0.0,0.0,68.07,100.0,21600,525.0,4.72
5.22,0.0,0.0,50.57,100.0,81900,632.0,3.06
4.82,0.0,0.0,47.9,100.0,23400,216.0,2.63
5.22,0.0,0.0,50.08,100.0,13500,140.0,3.02
3.46,0.11,0.0,77.55,99.97,900,603.0,4.25
32.62,0.0,0.03,87.3,100.0,61200,362.0,58.39
3.31,0.0,0.0,72.95,100.0,83700,232.0,3.53
4.68,0.0,0.0,59.45,100.0,83700,628.0,3.46
7.52,0.0,0.0,45.29,100.0,9900,497.0,3.82
35.21,0.0,0.03,89.51,100.0,43200,2.0,70.67
5.22,2.2,0.02,98.88,99.8,60300,172.0,34.63
0.0,5.4,0.0,100.0,47.45,76500,628.0,7.45
54.885,0.0,0.02,95.07,100.0,54900,409.0,54.18
23.9,0.0,0.02,90.15,100.0,67500,784.0,49.79
27.04,5.4,0.02,87.58,98.88,47700,465.0,49.07
6.44,0.0,0.0,45.38,100.0,83700,412.0,3.28
4.57,0.36,0.02,99.33,100.0,38700,950.0,39.31
4.0,0.0,0.0,60.76,100.0,23400,426.0,3.06
47.48,0.0,0.03,78.69,100.0,41400,104.0,60.55
17.64,0.76,0.02,90.02,99.98,64800,514.0,36.47
14.26,0.0,0.02,94.85,100.0,36900,487.0,42.7
0.0,5.4,0.0,100.0,26.43,46800,402.0,5.11
44.39,0.0,0.05,93.86,100.0,55800,690.0,120.71
6.73,0.0,0.0,47.17,100.0,900,634.0,3.6
0.0,5.4,0.0,100.0,30.82,65700,247.0,2.66
3.13,0.22,0.0,77.59,99.84,82800,379.0,3.85
4.86,0.0,0.0,59.95,100.0,3600,421.0,3.64
0.0,5.4,0.0,100.0,24.08,33300,394.0,3.35
25.6,0.0,0.02,86.5,100.0,72900,219.0,44.14
18.36,0.0,0.03,94.78,100.0,40500,541.0,54.58
2.56,4.93,0.01,98.08,93.4,65700,309.0,12.89
4.21,0.0,0.0,73.84,100.0,81000,77.0,4.61
4.21,0.0,0.0,70.46,100.0,8100,782.0,4.18
25.56,0.0,0.02,90.24,100.0,49500,673.0,53.53
0.0,5.4,0.01,100.0,89.87,39600,853.0,25.96
3.78,0.0,0.0,65.88,100.0,12600,933.0,3.31
14.295,0.0,0.03,89.38,100.0,56700,413.0,75.35
3.74,0.0,0.0,63.82,100.0,83700,450.0,3.1
40.64,0.0,0.02,74.77,100.0,31500,746.0,45.76
24.44,0.0,0.02,88.87,100.0,37800,271.0,47.38
0.0,5.4,0.0,100.0,30.48,46800,462.0,6.12
4.46,0.0,0.0,52.35,100.0,15300,697.0,2.74
5.22,0.0,0.0,47.4,100.0,2700,976.0,2.81
3.1,0.14,0.0,76.99,99.93,18900,985.0,3.74
4.43,0.0,0.0,70.39,100.0,26100,884.0,4.39
5.76,0.0,0.0,51.05,100.0,900,908.0,3.42
5.4,0.0,0.0,55.47,100.0,27000,107.0,3.6
0.0,5.4,0.0,100.0,18.88,78300,219.0,3.35
0.0,5.4,0.0,100.0,100.0,33300,681.0,3.17
4.72,0.0,0.0,68.44,100.0,27000,208.0,4.43
3.06,0.0,0.0,73.43,100.0,26100,658.0,3.31
4.82,0.0,0.0,46.91,100.0,25200,48.0,2.56
18.97,1.48,0.02,88.37,99.91,65700,391.0,35.82
42.7,0.0,0.03,82.57,100.0,80100,619.0,62.5
4.03,0.0,0.0,70.09,100.0,900,188.0,3.96
36.83,0.0,0.03,89.3,100.0,37800,431.0,73.08
26.68,0.0,0.03,93.06,100.0,73800,271.0,67.82
0.0,5.4,0.0,100.0,16.55,72000,840.0,2.84
5.83,0.0,0.0,62.27,100.0,9000,900.0,4.64
3.56,0.0,0.0,65.18,100.0,17100,937.0,3.06
0.0,5.4,0.0,100.0,49.19,43200,794.0,3.13
5.47,0.0,0.0,44.26,100.0,22500,646.0,2.7
0.0,5.4,0.0,100.0,23.84,61200,171.0,3.42
0.0,5.4,0.0,100.0,17.98,47700,711.0,3.06
54.885,0.0,0.05,89.07,100.0,72000,332.0,108.5
3.06,0.0,0.0,70.71,100.0,9000,239.0,3.06
15.12,0.0,0.04,98.74,100.0,72000,578.0,94.25
0.0,5.4,0.0,100.0,17.8,77400,607.0,3.06
0.0,5.26,0.0,100.0,47.51,84600,623.0,2.84
24.05,0.0,0.02,88.65,100.0,32400,574.0,46.08
3.42,0.0,0.0,69.55,100.0,27900,72.0,3.31
0.0,5.4,0.0,100.0,22.74,46800,519.0,4.97
39.56,0.0,0.03,83.2,100.0,42300,694.0,59.33
3.35,0.0,0.0,69.52,100.0,23400,214.0,3.24
0.0,5.4,0.0,100.0,22.54,45900,541.0,5.98
0.0,5.4,0.0,100.0,22.24,36000,649.0,2.66
54.885,0.0,0.0,50.5,100.0,22500,436.0,2.99
54.885,0.0,0.05,84.81,100.0,38700,811.0,125.19
38.41,0.0,0.03,87.45,100.0,37800,635.0,69.26
28.19,0.0,0.03,92.02,100.0,49500,421.0,66.28
54.885,0.0,0.03,78.39,100.0,29700,383.0,72.9
42.16,0.0,0.04,71.42500000000001,100.0,15300,68.0,88.45
0.0,5.4,0.0,100.0,17.54,75600,106.0,3.2
3.53,0.0,0.0,61.32,100.0,17100,617.0,2.74
0.0,0.04,0.0,100.0,18.15,74700,158.0,4.93
5.51,0.0,0.00292589663719,75.48,100.0,9000,110.0,6.34
5.51,0.0,0.0,49.87,100.0,7200,181.0,3.17
5.9,0.0,0.0,46.04,100.0,19800,681.0,3.06
2.27,5.4,0.01,98.49,56.72,44100,176.0,12.92
25.78,0.0,0.02,89.72,100.0,72900,735.0,52.38
0.0,5.4,0.0,100.0,27.81,80100,53.0,3.96
0.0,4.5,0.0,100.0,59.25,9000,859.0,3.31
2.38,0.9,0.01,99.73,99.96,49500,610.0,32.62
54.885,0.0,0.04,77.93,100.0,31500,584.0,85.1
4.07,0.0,0.0,64.47,100.0,83700,131.0,2.59
35.93,0.43,0.02,80.22,100.0,43200,291.0,48.28
5.29,0.0,0.0,49.58,100.0,20700,414.0,3.02
0.0,5.4,0.01,100.0,93.05,64800,936.0,29.99
2.59,0.43,0.0,82.97,99.38,85500,380.0,3.85
0.0,5.4,0.0,100.0,22.21,78300,360.0,3.92
54.885,0.0,0.0,64.63,100.0,5400,794.0,3.6
26.42,0.0,0.02,89.73,100.0,49500,987.0,53.71
30.6,0.0,0.03,89.43,100.0,62100,212.0,61.16
0.0,5.4,0.0,100.0,14.95,69300,159.0,4.0
2.66,0.0,0.0013475738455197,73.93,100.0,81900,888.0,2.92
0.0,5.4,0.0,100.0,17.54,72000,425.0,2.99
18.0,0.0,0.02,90.27,100.0,59400,379.0,50.72
0.0,5.4,0.0,100.0,17.31,73800,478.0,2.95
0.0,5.4,0.0,100.0,20.05,72900,929.0,3.67
18.07,0.0,0.03,96.95,100.0,59400,100.0,71.53
49.75,0.0,0.04,84.34,100.0,30600,217.0,78.08
2.02,5.4,0.0,83.12,32.17,80100,247.0,3.02
0.0,5.4,0.0,100.0,17.17,53100,940.0,2.88
27.61,0.0,0.03,90.26,100.0,50400,440.0,57.89
5.44,0.0,0.0,73.11,100.0,15300,592.0,5.83
43.06,0.0,0.04,88.91,100.0,38700,80.0,83.66
0.0,5.4,0.0,100.0,30.22,45900,402.0,6.3
4.54,0.0,0.02,86.4,100.0,31500,935.0,46.94
5.22,0.0,0.0,48.31,100.0,9900,453.0,2.88
0.0,5.4,0.0,100.0,23.78,36900,65.0,3.42
26.96,0.0,0.02,83.99,100.0,29700,477.0,41.72
38.05,0.0,0.03,87.9,100.0,56700,505.0,70.16
39.56,0.0,0.02,80.78,100.0,30600,942.0,54.22
3.6,0.0,0.0,71.77,100.0,5400,596.0,3.71
4.03,0.0,0.0,64.26,100.0,85500,817.0,3.38
37.4,0.0,0.03,86.05,100.0,38700,482.0,63.18
37.08,0.0,0.03,82.73,100.0,41400,73.0,54.61
0.04,4.54,0.02,100.0,99.12,36900,4.0,34.09
0.0,5.4,0.01,100.0,96.15,64800,426.0,29.45
33.7,0.0,0.05,95.31,100.0,50400,517.0,106.16
4.75,0.0,0.0,49.97,100.0,9000,65.0,2.74
